query,_id,_score,symbol,notfound
3119,3119,26.859694,HLA-DQB1,
106480429,106480429,27.651474,HLA-DQB1-AS1,
3118,3118,26.337366,HLA-DQA2,
3120,3120,26.858898,HLA-DQB2,
3112,3112,26.85963,HLA-DOB,
6891,6891,26.85963,TAP2,
5696,5696,26.85963,PSMB8,
100507463,100507463,27.651411,PSMB8-AS1,
6890,6890,26.85963,TAP1,
5698,5698,26.859024,PSMB9,
100294145,100294145,27.650805,LINC03219,
3109,3109,26.859509,HLA-DMB,
3108,3108,26.859694,HLA-DMA,
3111,3111,26.859749,HLA-DOA,
3113,3113,26.338165,HLA-DPA1,
3115,3115,26.859024,HLA-DPB1,
3116,3116,8.919615,HLA-DPB2,
105375021,105375021,27.64896,LINC03220,
414768,414768,27.651289,HCG24,
1302,1302,26.337494,COL11A2,
3833,3833,26.859509,KIFC1,
100847012,100847012,27.651289,MIR5004,
449520,449520,8.91902,GGNBP1,
100507584,100507584,27.64896,LINC01016,
2914,2914,26.85718,GRM4,
100529239,100529239,27.64896,RPS10-NUDT3,
6204,6204,26.337494,RPS10,
29993,29993,26.859024,PACSIN1,
54887,54887,27.651474,BLTP3A,
222663,222663,26.859749,SCUBE3,
101929285,101929285,27.651289,SCUBE3-AS1,
50619,50619,26.85963,DEF6,
4736,4736,26.85963,RPL10A,
7005,7005,26.85718,TEAD3,
2289,2289,26.338097,FKBP5,
285847,285847,27.64896,LOC285847,
221481,221481,27.651289,ARMC12,
340204,340204,27.64896,CLPSL1,
222662,222662,27.651411,LHFPL5,
51513,51513,27.64896,ETV7,
105375037,105375037,27.650675,ETV7-AS1,
101154753,101154753,27.651474,PANDAR,
57699,57699,27.651289,CPNE5,
221476,221476,26.859509,PI16,
221472,221472,27.651289,FGD2,
107986531,107986531,27.651289,LOC107986531,
23070,23070,27.650675,CMTR1,
100505530,100505530,27.650675,LINC02520,
105375044,105375044,27.651474,LOC105375044,
1769,1769,27.651474,DNAH8,
2740,2740,26.859749,GLP1R,
89822,89822,27.651525,KCNK17,
105375047,105375047,27.651474,LOC105375047,
23500,23500,27.64896,DAAM2,
4337,4337,26.338215,MOCS1,
57497,57497,27.651525,LRFN2,
101929555,101929555,27.651525,LOC101929555,
222642,222642,27.651289,TSPO2,
79865,79865,27.651525,TREML2,
285852,285852,27.651289,TREML4,
4188,4188,27.650675,MDFI,
5225,5225,27.650675,PGC,
105375060,,,,True
647024,647024,27.64896,C6orf132,
55809,55809,27.64896,TRERF1,
105375061,105375061,27.64896,LOC105375061,
107986596,107986596,27.650675,LOC107986596,
27232,27232,26.337366,GNMT,
112267958,112267958,27.64896,KLC4-AS1,
5754,5754,27.64896,PTK7,
84630,84630,26.85718,TTBK1,
65989,65989,27.650805,DLK2,
101929705,101929705,27.650805,SCIRT,
221416,221416,27.651525,LINC03040,
11131,11131,26.85963,CAPN11,
105375072,105375072,27.651411,LOC105375072,
101929726,101929726,26.85963,MYMX,
2030,2030,26.859749,SLC29A1,
3326,3326,26.337494,HSP90AB1,
100616124,100616124,27.651474,MIR4647,
441151,441151,27.64896,TMEM151B,
202500,202500,27.64896,DRC5,
101929770,101929770,27.64896,LOC101929770,
107986600,,,,True
860,860,26.338097,RUNX2,
22875,22875,26.859509,ENPP4,
51302,51302,26.859509,CYP39A1,
9481,9481,26.337366,SLC25A27,
7941,7941,26.85963,PLA2G7,
4224,4224,27.650805,MEP1A,
27242,27242,26.859024,TNFRSF21,
7180,7180,26.85963,CRISP2,
7021,7021,26.858898,TFAP2B,
85315,85315,27.650675,PAQR8,
107986603,,,,True
730101,730101,27.650675,LOC730101,
2938,2938,26.337978,GSTA1,
401265,401265,27.650675,KLHL31,
101927189,101927189,27.650675,LOC101927189,
100874282,100874282,27.650675,MLIP-IT1,
653,653,26.859024,BMP5,
81578,81578,26.338097,COL21A1,
667,667,26.338215,DST,
101927268,101927268,27.651289,LOC101927268,
202559,202559,27.64896,KHDRBS2,
101928307,101928307,27.64896,ADGRB3-DT,
577,577,26.859024,ADGRB3,
1310,1310,26.337494,COL19A1,
1297,1297,26.859749,COL9A1,
22999,22999,26.859694,RIMS1,
56479,56479,26.859694,KCNQ5,
107984120,,,,True
115004,115004,26.859694,CGAS,
80078,80078,27.651411,LCAL1,
100506851,100506851,27.651411,LOC100506851,
83699,83699,27.651411,SH3BGRL2,
7272,7272,26.338097,TTK,
55603,55603,27.650805,TENT5A,
102724168,102724168,27.650805,LINC02542,
9892,9892,27.651289,SNAP91,
51167,51167,26.859749,CYB5R4,
112609,112609,27.650805,MRAP2,
9096,9096,27.650675,TBX18,
1268,1268,26.337366,CNR1,
8732,8732,26.859749,RNGTT,
101929004,101929004,27.651474,LOC101929004,
2570,2570,26.859749,GABRR2,
101929057,101929057,27.651474,MDN1-AS1,
60468,60468,27.651474,BACH2,
2045,2045,26.859694,EPHA7,
101927288,101927288,27.651289,MANEA-DT,
79694,79694,27.651525,MANEA,
29078,29078,26.859509,NDUFAF4,
84553,84553,27.651289,FAXC,
101927365,101927365,27.650805,PNISR-AS1,
105377920,,,,True
105377921,105377921,27.64896,LOC105377921,
105377923,105377923,27.651289,LOC105377923,
639,639,26.85718,PRDM1,
100133941,100133941,26.85718,CD24,
51250,51250,27.651289,MTRES1,
55084,55084,27.650675,SOBP,
256380,256380,27.651525,SCML4,
2309,2309,26.859509,FOXO3,
221262,221262,8.9198475,CCDC162P,
285755,285755,26.85963,PPIL6,
6610,6610,26.859749,SMPD2,
8936,8936,26.85963,WASF1,
8528,8528,26.338097,DDO,
10758,10758,27.651411,TRAF3IP2,
105377945,105377945,27.651411,LOC105377945,
102724646,102724646,27.651474,LOC102724646,
8838,8838,27.651474,CCN6,
107986639,107986639,27.651474,LOC107986639,
1300,1300,26.859694,COL10A1,
441168,441168,27.651474,CALHM6,
100128327,100128327,27.64896,TRAPPC3L,
51389,51389,26.858898,RWDD1,
221303,221303,27.651289,FAM162B,
387119,387119,27.64896,CEP85L,
105377971,105377971,27.650805,LOC105377971,
2173,2173,26.859024,FABP7,
10345,10345,26.858898,TRDN,
7955,7955,27.64896,RNF217-AS1,
154214,154214,27.651474,RNF217,
7164,7164,27.64896,TPD52L1,
102723341,102723341,27.650675,LOC102723341,
105377986,105377986,27.650805,HEY2-AS1,
23493,23493,26.85718,HEY2,
387103,387103,27.64896,CENPW,
84870,84870,26.338165,RSPO3,
112267973,,,,True
387357,387357,27.651289,THEMIS,
102723409,102723409,27.651289,LOC102723409,
253582,253582,27.64896,TMEM244,
154075,154075,27.650805,SAMD3,
105378005,105378005,27.651289,LOC105378005,
643854,643854,27.650675,CTAGE9,
26002,26002,26.859024,MOXD1,
8875,8875,26.337494,VNN2,
594839,594839,27.651474,SNORA33,
2070,2070,26.859749,EYA4,
154091,154091,26.859509,SLC2A12,
100131814,100131814,27.650805,AHI1-DT,
101928373,101928373,27.650805,LOC101928373,
113115,113115,27.651474,MTFR2,
101928429,101928429,27.651474,MAP3K5-AS2,
53832,53832,26.859694,IL20RA,
116379,116379,26.859694,IL22RA2,
100130476,100130476,27.651474,WAKMAR2,
107986649,,,,True
7128,7128,26.338165,TNFAIP3,
105378020,105378020,27.651474,SIMALR,
64065,64065,26.859694,PERP,
57224,57224,27.651474,NHSL1,
345930,345930,27.651411,ECT2L,
107986650,107986650,27.651411,LOC107986650,
4829,4829,26.85963,NMBR,
3097,3097,27.651525,HIVEP2,
107986655,107986655,27.651411,HIVEP2-DT,
5325,5325,26.859509,PLAGL1,
10981,10981,26.337366,RAB32,
389432,389432,27.651289,SAMD5,
105378047,105378047,27.651525,UST-AS2,
340152,340152,27.651525,ZC3H12D,
353091,353091,26.859749,RAET1G,
646024,646024,8.9198475,RAET1K,
79465,79465,26.859749,ULBP3,
81706,81706,27.650675,PPP1R14C,
389434,389434,26.337494,IYD,
9590,9590,26.337494,AKAP12,
55005,55005,27.650675,RMND1,
79624,79624,27.650675,DCPH1,
80177,80177,27.64896,MYCT1,
7432,7432,26.337494,VIP,
26271,26271,26.85718,FBXO5,
4988,4988,26.85963,OPRM1,
26034,26034,27.64896,IPCEF1,
49861,49861,26.85963,CLDN20,
101409257,101409257,27.64896,EZR-AS1,
105378083,105378083,27.651289,TAGAP-AS1,
117289,117289,27.64896,TAGAP,
729603,729603,8.91902,CHP1P2,
102724087,102724087,27.64896,LOC102724087,
79992,79992,27.64896,AGPAT4-IT1,
5071,5071,26.337366,PRKN,
135138,135138,27.650675,PACRG,
100526820,100526820,27.651289,CAHM,
90632,90632,27.651411,LINC00473,
107986668,107986668,27.651411,LOC107986668,
1235,1235,26.85963,CCR6,
105378122,,,,True
107986672,107986672,27.651411,LOC107986672,
112267970,112267970,27.651411,LOC112267970,
2853,2853,26.85963,GPR31,
26238,26238,27.651411,LINC01558,
441179,441179,27.651525,LOC441179,
653483,653483,27.650805,AFDN-DT,
100505879,100505879,27.650805,KIF25-AS1,
79981,79981,27.651525,FRMD1,
105378137,105378137,27.651525,LOC105378137,
168002,168002,27.651289,DACT2,
107986549,107986549,27.651525,LOC107986549,
105378140,105378140,27.651289,LOC105378140,
105378141,105378141,27.651525,LOC105378141,
64094,64094,26.859749,SMOC2,
101929523,101929523,27.651525,THBS2-AS1,
105378147,105378147,27.650805,LINC02519,
28514,28514,26.859024,DLL1,
102723872,102723872,27.650805,LOC102723872,
101929756,101929756,27.64896,LOC101929756,
100507642,100507642,27.64896,LINC03014,
105375116,105375116,27.64896,LOC105375116,
56975,56975,26.858898,FAM20C,
5154,5154,26.859749,PDGFA,
441307,441307,27.650675,PDGFA-DT,
5575,5575,25.947956,PRKAR1B,
101926963,101926963,27.64896,PRKAR1B-AS1,
115330,115330,26.337978,GPR146,
2852,2852,26.85963,GPER1,
102723758,102723758,27.651474,LOC102723758,
107986760,107986760,27.650675,LOC107986760,
84433,84433,26.85963,CARD11,
107986761,,,,True
105375130,105375130,27.64896,LOC105375130,
105375132,105375132,27.650805,SDK1-AS1,
221935,221935,27.651525,SDK1,
222962,222962,26.337978,SLC29A4,
100129484,100129484,27.650675,LINC02983,
221946,221946,27.651411,LOC221946,
107986762,,,,True
100310846,100310846,27.64896,ANKRD61,
9265,9265,26.337494,CYTH3,
101927325,101927325,27.651525,LOC101927325,
56913,56913,26.337978,C1GALT1,
340267,340267,26.337366,COL28A1,
101927391,101927391,27.651411,MIOS-DT,
729852,729852,27.651474,UMAD1,
100505921,100505921,27.64896,GLCCI1-DT,
113263,113263,27.650805,GLCCI1,
30010,30010,26.859749,NXPH1,
10124,10124,27.651289,ARL4A,
105375161,105375161,27.650675,LOC105375161,
1607,1607,26.85963,DGKB,
101927524,101927524,27.651474,LINC02587,
105375167,105375167,27.64896,LOC105375167,
25928,25928,27.650805,SOSTDC1,
105375168,105375168,27.651525,LOC105375168,
27075,27075,27.651289,TSPAN13,
10551,10551,26.858898,AGR2,
155465,155465,26.85963,AGR3,
105375170,105375170,27.651474,LOC105375170,
9734,9734,26.85718,HDAC9,
7291,7291,26.337494,TWIST1,
105379720,105379720,27.651525,LOC105379720,
101927668,101927668,27.651289,MACC1-OT1,
346389,346389,26.858898,MACC1,
100506098,100506098,27.651411,GIRGL,
101927811,101927811,27.651474,ITGB8-AS1,
3696,3696,26.335646,ITGB8,
340273,340273,26.337494,ABCB5,
222901,222901,8.9198475,RPL23P8,
100506178,100506178,27.651289,STEAP1B-AS1,
401312,401312,27.650675,LOC401312,
100775104,100775104,27.651411,KLHL7-DT,
10643,10643,27.651474,IGF2BP3,
107986777,107986777,27.650805,LOC107986777,
26031,26031,26.85718,OSBPL3,
105375198,105375198,27.651525,LOC105375198,
9603,9603,27.651289,NFE2L3,
29887,29887,26.858898,SNX10,
105375304,105375304,27.651411,SNX10-AS1,
441204,441204,27.651474,LINC02981,
100506311,100506311,27.650805,HOTAIRM1,
3199,3199,27.64896,HOXA2,
3200,3200,27.651525,HOXA3,
285943,285943,27.651289,HOXA-AS2,
3201,3201,27.650675,HOXA4,
100133311,100133311,27.650805,HOXA-AS3,
3202,3202,27.64896,HOXA5,
3204,3204,27.651411,HOXA7,
100534589,100534589,27.651474,HOXA10-HOXA9,
3205,3205,26.859749,HOXA9,
100874323,100874323,27.651289,HOXA10-AS,
3206,3206,26.858898,HOXA10,
221883,221883,27.64896,HOXA11-AS,
3209,3209,27.64896,HOXA13,
100128081,100128081,27.64896,JAZF1-AS1,
9586,9586,27.64896,CREB5,
105375213,,,,True
644150,644150,26.85718,WIPF3,
9805,9805,27.64896,SCRN1,
105375215,105375215,27.64896,FKBP14-AS1,
84725,84725,26.338215,PLEKHA8,
222166,222166,27.651411,MTURN,
105375218,105375218,27.651411,LOC105375218,
223082,223082,26.85963,ZNRF2,
105375219,105375219,27.651411,LOC105375219,
100526825,100526825,27.651411,INMT-MINDY4,
11185,11185,26.858898,INMT,
84182,84182,27.651525,MINDY4,
358,358,26.859749,AQP1,
105375222,105375222,27.651525,LOC105375222,
105375221,105375221,27.650805,LOC105375221,
117,117,26.858898,ADCYAP1R1,
107986780,,,,True
223075,223075,26.859509,ITPRID1,
5137,5137,26.858898,PDE1C,
23080,23080,27.650805,AVL9,
401321,401321,27.651411,LINC00997,
441212,441212,8.91981,RP9P,
51251,51251,26.338097,NT5C3A,
102724723,102724723,27.651411,LOC102724723,
100506725,100506725,27.650675,LINC03013,
80820,80820,27.650675,EEPD1,
54443,54443,26.859509,ANLN,
313,313,27.651289,AOAH,
100874264,100874264,27.651289,AOAH-IT1,
9844,9844,26.859509,ELMO1,
105375235,105375235,27.650675,LOC105375235,
100861514,100861514,27.650675,ELMO1-AS1,
353345,353345,26.858898,GPR141,
51314,51314,27.651289,NME8,
6424,6424,27.651289,SFRP4,
54749,54749,27.651411,EPDR1,
445347,445347,27.651411,TARP,
6967,6967,27.651474,TRGC2,
6969,6969,27.64896,TRGJ2,
6966,6966,27.64896,TRGC1,
6984,6984,27.651474,TRGV10,
6983,6983,27.651474,TRGV9,
6982,6982,27.651289,TRGV8,
6981,6981,8.919771,TRGV7,
6980,6980,8.919771,TRGV6,
100506776,100506776,27.650675,TRG-AS1,
6979,6979,8.919573,TRGV5P,
6978,6978,27.650805,TRGV5,
6977,6977,27.651474,TRGV4,
6976,6976,27.650675,TRGV3,
6974,6974,27.651411,TRGV2,
6973,6973,27.651411,TRGV1,
27072,27072,26.85963,VPS41,
11281,11281,26.85963,POU6F2,
100689074,100689074,27.651411,POU6F2-AS2,
105375239,105375239,27.651525,SNHG34,
107986785,107986785,27.650805,LOC107986785,
101928716,101928716,27.651525,SUGCT-AS1,
3624,3624,26.859749,INHBA,
105375249,105375249,27.650675,LOC105375249,
107986735,107986735,27.64896,LOC107986735,
23072,23072,27.651289,HECW1,
100506895,100506895,27.651289,LUARIS,
9263,9263,26.859749,STK17A,
55744,55744,26.858898,COA1,
58498,58498,26.858898,MYL7,
2645,2645,26.85718,GCK,
29881,29881,26.859749,NPC1L1,
100616393,100616393,27.651474,MIR4657,
64005,64005,26.859694,MYO1G,
23148,23148,27.651474,NACAD,
677795,677795,27.651474,SNORA5B,
101929008,101929008,8.91902,GTF2IP13,
3484,3484,26.85718,IGFBP1,
102723446,102723446,27.651474,LINC03209,
105375264,105375264,27.651474,LOC105375264,
64759,64759,26.858898,TNS3,
375567,375567,27.651289,VWC2,
10320,10320,26.337978,IKZF1,
63979,63979,26.85718,FIGNL1,
1644,1644,26.858898,DDC,
2887,2887,26.85718,GRB10,
23242,23242,27.651474,COBL,
401337,401337,27.650805,LINC01446,
222008,222008,27.650805,VSTM2A,
285878,285878,27.651289,VSTM2A-OT1,
1956,1956,26.337978,EGFR,
81552,81552,26.859509,VOPP1,
105375287,105375287,27.650675,VOPP1-DT,
360132,360132,8.919573,FKBP9P1,
5260,5260,26.859749,PHKG1,
100653233,100653233,27.651525,MIR3147HG,
441234,441234,26.859749,ZNF716,
442319,442319,26.85718,ZNF727,
649395,649395,8.91902,YWHAEP1,
100128885,100128885,27.64896,LOC100128885,
51427,51427,27.650805,ZNF107,
105375334,105375334,27.650805,LOC105375334,
101929322,101929322,8.919615,LOC101929322,
105375333,,,,True
677807,677807,27.650675,SNORA22,
112268006,,,,True
26053,26053,27.651474,AUTS2,
105375347,105375347,27.651474,LOC105375347,
64409,64409,26.859694,GALNT17,
83698,83698,27.651474,CALN1,
654816,654816,8.91983,NCF1B,
135892,135892,27.651474,TRIM50,
51085,51085,26.338165,MLXIPL,
155382,155382,26.85718,VPS37D,
6804,6804,26.85718,STX1A,
155368,155368,26.859024,METTL27,
135886,135886,27.650805,TMEM270,
693175,693175,27.650805,MIR590,
7462,7462,26.337494,LAT2,
653361,653361,26.337494,NCF1,
84163,84163,27.650805,GTF2IRD2,
105375352,105375352,27.650805,LOC105375352,
729438,729438,26.859024,CASTOR2,
654817,654817,8.919771,NCF1C,
375593,375593,27.651289,TRIM73,
6369,6369,27.651411,CCL24,
222183,222183,26.859749,SRRM3,
22932,22932,26.858898,POMZP3,
102723791,102723791,27.651289,LOC102723791,
107986714,,,,True
57157,57157,27.651411,PHTF2,
105375368,105375368,27.651525,DDX3ILA1,
100505881,100505881,27.650805,MAGI2-AS3,
2770,2770,26.337366,GNAI1,
948,948,26.858898,CD36,
10371,10371,26.858898,SEMA3A,
2913,2913,26.859749,GRM3,
10926,10926,26.85718,DBF4,
79689,79689,26.85718,STEAP4,
79846,79846,27.64896,CFAP69,
107986818,107986818,27.651525,FAM237B,
107986715,107986715,27.651411,LOC107986715,
112267985,,,,True
101409256,101409256,8.919771,LOC101409256,
8321,8321,26.858898,FZD1,
101927473,101927473,27.650675,LOC101927473,
10142,10142,26.858898,AKAP9,
54467,54467,27.64896,ANKIB1,
1021,1021,26.85718,CDK6,
54809,54809,27.651525,SAMD9,
219285,219285,27.64896,SAMD9L,
253012,253012,27.651411,HEPACAM2,
2791,2791,26.85963,GNG11,
8910,8910,27.651525,SGCE,
5446,5446,26.859749,PON3,
107986822,107986822,27.651289,LOC107986822,
51666,51666,27.64896,ASB4,
5166,5166,26.859509,PDK4,
107986824,107986824,27.651289,PDK4-AS1,
1780,1780,26.335646,DYNC1I1,
1750,1750,26.335646,DLX6,
6863,6863,26.859694,TAC1,
168620,168620,26.859694,BHLHA15,
25798,25798,27.651289,BRI3,
55971,55971,26.85718,BAIAP2L1,
222865,222865,27.651525,TMEM130,
101927610,101927610,27.651525,LOC101927610,
349149,349149,27.651289,GJC3,
563,563,27.651411,AZGP1,
646282,646282,8.91981,AZGP1P1,
406900,406900,26.858898,MIR106B,
79037,79037,27.651525,PVRIG,
107986828,,,,True
105375427,,,,True
29990,29990,26.338165,PILRB,
222950,222950,27.651525,NYAP1,
5118,5118,26.338215,PCOLCE,
7036,7036,26.335646,TFR2,
2050,2050,26.85963,EPHB4,
7205,7205,27.651411,TRIP6,
102466755,102466755,27.651411,MIR6875,
4584,4584,26.85963,MUC3A,
100616117,100616117,27.650675,MIR4653,
101927721,101927721,27.651474,LNCPRESS1,
101927746,101927746,27.650675,EMSLR,
105375433,105375433,27.650675,LOC105375433,
10234,10234,27.64896,LRRC17,
349152,349152,8.91902,DPY19L2P2,
101927870,101927870,27.651474,SLC26A5-AS1,
222256,222256,27.64896,CDHR3,
5294,5294,26.85718,PIK3CG,
105375443,,,,True
1811,1811,26.85718,SLC26A3,
22798,22798,26.338097,LAMB4,
4897,4897,26.859694,NRCAM,
105375451,105375451,27.651411,LOC105375451,
105375450,105375450,27.651289,LOC105375450,
83943,83943,26.858898,IMMP2L,
54674,54674,27.651474,LRRN3,
3475,3475,26.859509,IFRD1,
93986,93986,26.338215,FOXP2,
29969,29969,27.650675,MDFIC,
22797,22797,26.85963,TFEC,
858,858,26.337494,CAV2,
857,857,26.859694,CAV1,
4233,4233,26.338215,MET,
93653,93653,27.650805,ST7-AS1,
51691,51691,26.859694,LSM8,
105375471,105375471,27.650805,LOC105375471,
105375472,105375472,27.651525,LOC105375472,
107986747,107986747,27.651289,LOC107986747,
105375473,105375473,27.651289,LOC105375473,
3751,3751,26.859509,KCND2,
23554,23554,27.650675,TSPAN12,
79974,79974,27.650675,CPED1,
51384,51384,26.337494,WNT16,
5803,5803,26.337494,PTPRZ1,
10157,10157,26.335646,AASS,
381,381,26.85718,ARF5,
105375489,105375489,27.651474,LOC105375489,
64101,64101,27.651474,LRRC4,
3952,3952,26.859694,LEP,
401399,401399,27.651474,PRRT4,
107986845,107986845,27.650805,LOC107986845,
101928451,,,,True
346653,346653,27.650675,GARIN1A,
3663,3663,26.858898,IRF5,
286016,286016,8.9198475,TPI1P2,
6608,6608,26.337366,SMO,
57464,57464,26.858898,STRIP2,
51200,51200,27.651525,CPA4,
1357,1357,26.859509,CPA1,
4232,4232,26.859024,MEST,
53844,53844,27.650805,COPG2IT1,
136259,136259,27.651289,KLF14,
105375508,105375508,27.651289,LOC105375508,
5420,5420,27.651411,PODXL,
91584,91584,26.338097,PLXNA4,
105375511,105375511,27.651289,LOC105375511,
100500804,100500804,27.651289,MIR3654,
105375514,105375514,27.651411,LOC105375514,
105375519,105375519,27.651474,LINC03060,
441282,441282,26.337978,AKR1B15,
107986850,,,,True
105375521,105375521,27.651525,LOC105375521,
389558,389558,27.650675,FAM180A,
105375523,105375523,27.650675,LOC105375523,
5764,5764,26.85963,PTN,
9162,9162,26.85718,DGKI,
6718,6718,26.859749,AKR1D1,
154790,154790,27.651525,CLEC2L,
107986853,107986853,27.651525,LOC107986853,
64761,64761,26.858898,PARP12,
80853,80853,26.859749,KDM7A,
27147,27147,27.64896,DENND2A,
285962,285962,27.651411,WEE2-AS1,
8972,8972,26.337978,MGAM,
28621,28621,8.919573,TRBV1,
28620,28620,27.64896,TRBV2,
105375539,105375539,27.651474,LOC105375539,
28619,28619,27.651411,TRBV3-1,
28617,28617,27.651411,TRBV4-1,
28614,28614,27.651474,TRBV5-1,
28606,28606,27.650675,TRBV6-1,
28616,28616,27.650675,TRBV4-2,
28604,28604,27.64896,TRBV6-3,
28596,28596,27.64896,TRBV7-2,
28603,28603,27.650805,TRBV6-4,
28595,28595,27.650805,TRBV7-3,
28586,28586,27.650805,TRBV9,
28585,28585,27.651525,TRBV10-1,
28582,28582,27.650805,TRBV11-1,
28584,28584,27.651525,TRBV10-2,
28581,28581,27.650675,TRBV11-2,
28602,28602,27.650675,TRBV6-5,
28594,28594,27.64896,TRBV7-4,
107986855,107986855,27.64896,LOC107986855,
28611,28611,27.651289,TRBV5-4,
105379749,105379749,27.650675,LOC105379749,
28601,28601,27.650675,TRBV6-6,
28593,28593,8.91981,TRBV7-5,
28610,28610,27.651411,TRBV5-5,
28592,28592,27.64896,TRBV7-6,
28609,28609,27.651289,TRBV5-6,
28599,28599,27.651289,TRBV6-8,
28591,28591,27.651411,TRBV7-7,
28589,28589,27.651411,TRBV7-9,
28574,28574,27.651474,TRBV13,
28583,28583,27.651289,TRBV10-3,
28580,28580,27.651289,TRBV11-3,
28577,28577,27.64896,TRBV12-3,
28576,28576,27.651411,TRBV12-4,
28575,28575,27.651411,TRBV12-5,
28573,28573,27.651411,TRBV14,
28572,28572,27.64896,TRBV15,
28569,28569,27.651474,TRBV18,
28568,28568,27.651474,TRBV19,
28567,28567,27.650675,TRBV20-1,
28566,28566,8.919573,TRBV21-1,
28564,28564,27.650675,TRBV23-1,
28563,28563,27.651289,TRBV24-1,
28562,28562,27.651289,TRBV25-1,
28560,28560,27.64896,TRBV27,
28559,28559,27.64896,TRBV28,
5644,5644,26.85963,PRSS1,
28558,28558,27.651411,TRBV29-1,
28637,28637,27.651411,TRBD1,
28635,28635,27.651289,TRBJ1-1,
28634,28634,27.651474,TRBJ1-2,
28633,28633,27.651289,TRBJ1-3,
28632,28632,27.651474,TRBJ1-4,
28631,28631,27.64896,TRBJ1-5,
28630,28630,27.64896,TRBJ1-6,
28639,28639,26.859694,TRBC1,
28629,28629,27.651289,TRBJ2-1,
28628,28628,27.651525,TRBJ2-2,
28627,28627,27.651289,TRBJ2-2P,
28626,28626,27.651525,TRBJ2-3,
28625,28625,27.651289,TRBJ2-4,
28624,28624,27.651525,TRBJ2-5,
28623,28623,27.650675,TRBJ2-6,
28622,28622,27.650805,TRBJ2-7,
28638,28638,26.859024,TRBC2,
28557,28557,27.651474,TRBV30,
105375541,105375541,27.651289,LOC105375541,
